,id,title,genres,keywords,budget,revenue,popularity,vote_average,vote_count,runtime,release_date,original_language,production_countries,production_companies,cast,crew
3987,227719,Project Almanac,"['Science Fiction', 'Thriller']","['time travel', 'time machine', 'teenager', 'found footage']",12000000,32248241,32.94,6.40,933,106,2015,en,['United States of America'],"['Paramount Pictures', 'MTV Films', 'Platinum Dunes', 'Insurge Pictures']","['Jonny Weston', 'Virginia Gardner', ""Sofia Black-D'Elia"", 'Sam Lerner', 'Allen Evangelista', 'Amy Landecker', 'Gary Weeks', 'Gary Grubbs', 'Patrick Johnson', 'Hillary Harley']",['Dean Israelite']
3988,227735,Dolphin Tale 2,"['Family', 'Drama']","['dolphin', 'aquarium', 'swimming']",36000000,52424533,6.97,6.70,96,107,2014,en,['United States of America'],"['Alcon Entertainment', 'Color Force', 'Boxing Cat Films', 'St. Petersburg Clearwater Film Commission']","['Morgan Freeman', 'Ashley Judd', 'Nathan Gamble', 'Cozi Zuehlsdorff', 'Harry Connick Jr.', 'Kris Kristofferson', 'Bethany Hamilton', 'Austin Stowell', 'Austin Highsmith', 'Denisea Wilson']",['Charles Martin Smith']
3989,227783,The Nut Job,"['Animation', 'Comedy', 'Family', 'Adventure']","['squirrel', '3d']",0,0,18.57,5.50,319,85,2014,en,"['Canada', 'South Korea']","['Open Road Films', 'Gulfstream Pictures', 'Red Rover International', 'ToonBox Entertainment']","['Will Arnett', 'Katherine Heigl', 'Brendan Fraser', 'Liam Neeson', 'Stephen Lang', 'Sarah Gadon', 'Maya Rudolph', 'Jeff Dunham', 'Gabriel Iglesias', 'Scott Yaphe']",['Peter Lepeniotis']
3990,227973,The Peanuts Movie,['Animation'],"['based on comic strip', 'family', '3d']",99000000,246233113,34.31,6.50,604,88,2015,en,['United States of America'],"['Blue Sky Studios', 'Twentieth Century Fox Animation']","['Noah Schnapp', 'Bill Melendez', 'Venus Schultheis', 'Hadley Belle Miller', 'Madisyn Shipman', 'Francesca Capaldi', 'Noah Johnston', 'Alexander Garfin', 'Mariel Sheets', 'A.J. Tecce']",['Steve Martino']
3991,227975,Futuro Beach,['Drama'],"['germany', 'gay', 'drowning', 'nudity', 'travel', 'brothers']",0,0,2.61,6.40,31,106,2014,pt,"['Brazil', 'Germany']","['Coração da Selva', 'Hank Levine Film', 'Detailfilm', 'Watchmen Productions']","['Wagner Moura', 'Clemens Schick', 'Jesuíta Barbosa', 'Sabine Timoteo', 'Sophie Charlotte Conrad', 'Demick Lopes']",['Karim Aïnouz']
3992,228066,Victor Frankenstein,"['Drama', 'Science Fiction', 'Thriller']","['london england', 'human experimentation', 'frankenstein', 'reanimated corpse', ""frankenstein's monster"", 'science experiment', '19th century']",40000000,34227298,24.82,5.60,685,109,2015,en,"['United Kingdom', 'United States of America']","['Twentieth Century Fox Film Corporation', 'Davis Entertainment', 'Moving Picture Company (MPC)', 'TSG Entertainment']","['James McAvoy', 'Daniel Radcliffe', 'Jessica Brown Findlay', 'Andrew Scott', 'Charles Dance', 'Louise Brealey', 'Mark Gatiss', 'Freddie Fox', 'Callum Turner', 'Daniel Mays']",['Paul McGuigan']
3993,228150,Fury,"['War', 'Drama', 'Action']","['world war ii', 'nazis', 'war', 'nazi germany', 'panzer', 'tank']",68000000,211817906,139.58,7.40,3946,135,2014,en,"['United Kingdom', 'United States of America', 'China']","['Columbia Pictures', 'QED International', 'Crave Films', 'LStar Capital', 'Huayi Brothers Media', 'Le Grisbi Productions']","['Brad Pitt', 'Shia LaBeouf', 'Logan Lerman', 'Michael Peña', 'Jon Bernthal', 'Jim Parrack', 'Brad William Henke', 'Kevin Vance', 'Xavier Samuel', 'Jason Isaacs']",['David Ayer']
3994,228161,Home,"['Fantasy', 'Comedy', 'Animation', 'Science Fiction', 'Family']","['friendship', 'spaceship', 'space', 'alien', 'alien invasion']",135000000,368871007,63.47,6.80,1519,94,2015,en,['United States of America'],"['Twentieth Century Fox Film Corporation', 'DreamWorks Animation']","['Jim Parsons', 'Rihanna', 'Steve Martin', 'Jennifer Lopez', 'Matt Jones', 'Brian Stepanek', 'April Lawrence', 'Stephen Kearin', 'Brian Stepanek', 'Lisa Stewart']",['Tim Johnson']
3995,228165,The SpongeBob Movie: Sponge Out of Water,"['Animation', 'Adventure', 'Comedy', 'Family']","['ocean', 'sea', 'star', 'water', 'comedy', 'spongebob', 'live action and animation']",74000000,311594032,36.95,5.80,719,93,2015,en,['United States of America'],"['Paramount Pictures', 'Nickelodeon Movies', 'Nickelodeon Animation Studios', 'United Plankton Pictures', 'Disruption Entertainment', 'Paramount Animation']","['Tom Kenny', 'Bill Fagerbakke', 'Rodger Bumpass', 'Clancy Brown', 'Carolyn Lawrence', 'Antonio Banderas', 'Eric Bauza', 'Tim Conway', 'Eddie Deezen', 'Rob Paulsen']",['Paul Tibbitt']
3996,228194,The Hundred-Foot Journey,['Drama'],"['france', 'based on novel', 'indian lead', 'restaurant', 'family']",22000000,88880821,27.90,7.30,508,122,2014,en,"['India', 'United States of America', 'United Arab Emirates']","['Amblin Entertainment', 'Harpo Films', 'Participant Media', 'Imagenation Abu Dhabi FZ', 'Reliance Entertainment', 'Touchstone Pictures', 'DreamWorks Studios']","['Helen Mirren', 'Manish Dayal', 'Om Puri', 'Charlotte Le Bon', 'Rohan Chand', 'Juhi Chawla', 'Farzana Dua Elahe', 'Dillon Mitra', 'Jean Kinsell', 'Amit Shah']",['Lasse Hallström']
3997,228203,"McFarland, USA",['Drama'],"['california', 'small town', 'coach', 'championship', 'woman director', 'track and field']",0,45710059,14.02,7.40,213,128,2015,en,['United States of America'],"['Walt Disney Pictures', 'Mayhem Pictures']","['Kevin Costner', 'Ramiro Rodriguez', 'Carlos Pratts', 'Johnny Ortiz', 'Rafael Martinez', 'Hector Duran', 'Sergio Avelar', 'Michael Aguero', 'Diana Maria Riva', 'Omar Leyva']",['Niki Caro']
3998,228205,The Longest Ride,"['Drama', 'Romance']","['based on novel', 'cowboy', 'injury', 'romantic drama', 'young adult']",34000000,63013281,41.95,7.30,1064,128,2015,en,['United States of America'],"['Fox 2000 Pictures', 'Temple Hill Entertainment']","['Scott Eastwood', 'Britt Robertson', 'Lolita Davidovich', 'Melissa Benoist', 'Jack Huston', 'Oona Chaplin', 'Alan Alda', 'Amy Parrish', 'Elea Oberon', 'Kate Forbes']","['George Tillman, Jr.']"
3999,228326,The Book of Life,"['Romance', 'Animation', 'Adventure', 'Comedy', 'Family', 'Fantasy']","['love triangle', 'afterlife']",50000000,97437106,34.89,7.30,755,95,2014,en,"['Mexico', 'United States of America']","['Twentieth Century Fox Film Corporation', 'Reel FX Creative Studios', 'Twentieth Century Fox Animation', 'Chatrone']","['Diego Luna', 'Channing Tatum', 'Zoe Saldana', 'Christina Applegate', 'Eugenio Derbez', 'Cheech Marin', 'Gabriel Iglesias', 'Ron Perlman', 'Kate del Castillo', 'Ana de la Reguera']",['Jorge R. Gutierrez']
4000,228550,Raymond Did It,['Horror'],"['high school', 'murder', 'slasher', 'teenager']",0,0,0.16,3.20,8,83,2011,en,[],[],"['Kyle Hoskins', 'Elissa Dowling', 'Linda Cieslik', 'Steven Lee Edwards', 'Valerie Meachum', 'Jessica Palette', 'Patricia Raven', 'Lindsay Felton']",['Travis Legge']
4001,228967,The Interview,"['Action', 'Comedy']","['cia', ""coup d'etat"", 'north korea', 'assassination attempt']",44000000,12342632,74.17,6.10,2304,112,2014,en,['United States of America'],"['Columbia Pictures', 'Point Grey Pictures']","['James Franco', 'Seth Rogen', 'Lizzy Caplan', 'Randall Park', 'Diana Bang', 'Timothy Simons', 'Reese Alexander', 'James Yi', 'Paul Bae', 'Geoff Gustafson']","['Seth Rogen', 'Evan Goldberg']"
4002,228970,Wild,['Drama'],"['adventure', 'biography', 'hiking', 'based on true story', 'traveller']",15000000,52501541,42.95,7.00,951,115,2014,en,['United States of America'],"['Fox Searchlight Pictures', 'Pacific Standard', 'bob industries']","['Reese Witherspoon', 'Laura Dern', 'Thomas Sadoski', 'Keene McRae', 'Michiel Huisman', 'W. Earl Brown', 'Gaby Hoffmann', 'Kevin Rankin', 'Brian Van Holt', 'Cliff De Young']",['Jean-Marc Vallée']
4003,230266,Miss Julie,['Drama'],"['love triangle', 'love', 'irish', 'valet', 'woman director', '19th century']",5500000,5000000,5.03,5.90,45,120,2014,en,"['United Kingdom', 'Norway']",['Maipo Film- og TV Produksjon'],"['Jessica Chastain', 'Colin Farrell', 'Samantha Morton', 'Nora McMenamy']",['Liv Ullmann']
4004,231576,Wish I Was Here,"['Drama', 'Comedy']","['jew', 'independent film', 'homeschooling', 'family', 'struggling actor']",5500000,5483299,15.02,6.40,300,120,2014,en,['United States of America'],"['Double Feature Films', 'Wild Bunch', 'Worldview Entertainment']","['Zach Braff', 'Kate Hudson', 'Joey King', 'Pierce Gagnon', 'Donald Faison', 'Mandy Patinkin', 'Ashley Greene', 'Jim Parsons', 'Alexander Chaplin', 'Josh Gad']",['Zach Braff']
4005,231617,"Signed, Sealed, Delivered","['Comedy', 'Drama', 'Romance', 'TV Movie']","['date', 'love at first sight', 'narration', 'investigation', 'team']",0,0,1.44,7.00,6,120,2013,en,['United States of America'],"['Front Street Pictures', 'Muse Entertainment Enterprises']","['Eric Mabius', 'Kristin Booth', 'Crystal Lowe', 'Geoff Gustafson', 'Benjamin Hollingsworth', 'Laci J Mailey', 'Daphne Zuniga']",['Scott Smith']
4006,232672,Blended,['Comedy'],"['africa', 'blind date', 'relationship', 'family vacation', 'family']",40000000,123494610,44.12,6.60,1006,117,2014,en,['United States of America'],"['Happy Madison Productions', 'Karz Entertainment', 'Warner Bros.', 'Gulfstream Pictures']","['Drew Barrymore', 'Adam Sandler', 'Wendi McLendon-Covey', 'Bella Thorne', 'Terry Crews', 'Joel McHale', 'Lauren Lapkus', 'Kevin Nealon', 'Alyvia Alyn Lind', 'Emma Fuhrmann']",['Frank Coraci']
4007,232679,When the Game Stands Tall,['Drama'],"['american football', 'sport', 'high school sports']",15000000,30127963,7.30,6.30,130,115,2014,en,['United States of America'],"['Mandalay Pictures', 'Affirm Films']","['Jim Caviezel', 'Michael Chiklis', 'Laura Dern', 'Clancy Brown', ""Ser'Darius Blain"", 'Stephan James', 'Matthew Daddario', 'Joe Massingill', 'Matthew Frias', 'LaJessie Smith']",['Thomas Carter']
4008,234212,Demonic,"['Thriller', 'Horror']","['detective', 'haunted house', 'investigation', 'anti-christ', 'possession', 'car crash', 'video camera', 'demon', 'seance', 'missing']",3000000,3387000,12.56,4.90,148,83,2015,en,"['United Kingdom', 'United States of America']","['Icon Entertainment International', 'Dimension Films', 'First Point Entertainment', 'IM Global']","['Maria Bello', 'Frank Grillo', 'Cody Horn', 'Dustin Milligan', 'Megan Park', 'Scott Mechlowicz', 'Aaron Yoo', 'Alex Goode', 'Ashton Leigh', 'Terence Rosemore']",['Will Canon']
4009,235260,Son of God,['Drama'],"['biography', 'resurrection']",22000000,67800064,9.18,5.90,83,138,2014,en,['United States of America'],"['Hearst Entertainment Productions', 'LightWorkers Media']","['Roma Downey', 'Diogo Morgado', 'Louise Delamere', 'Darwin Shaw', 'Amber Rose Revah', 'Andrew Brooke', 'Simon Kunz', 'William Houston', 'Nonso Anozie', 'Stewart Scudamore']",['Christopher Spencer']
4010,235271,Addicted,"['Drama', 'Thriller']","['infidelity', 'obsession', 'lie', 'sin', 'interracial relationship', 'cheating wife', 'lust', 'attraction', 'deceit', 'temptation']",0,0,7.54,5.40,63,105,2014,en,['United States of America'],"['Lionsgate', 'Codeblack Entertainment']","['Boris Kodjoe', 'Brandon Gonzales', 'Cameron Mills', 'Emayatzy Corinealdi', 'Garrett Hines', 'Hunter Burke', 'John Newberg', 'Kat Graham', 'Maria Howell', 'Omer Mughal']",['Bille Woodruff']
4011,236751,Heaven is for Real,['Drama'],"['based on novel', 'faith', 'based on true events']",12000000,101332962,11.15,6.00,229,99,2014,en,['United States of America'],"['TriStar Pictures', 'Screen Gems', 'Roth Films']","['Greg Kinnear', 'Kelly Reilly', 'Connor Corum', 'Thomas Haden Church', 'Jon Ted Wynne', 'Jacob Vargas', 'Lane Styles', 'Darren Felbel', 'Darcy Fehr', 'Ali Tataryn']",['Randall Wallace']
4012,238603,Earth to Echo,"['Family', 'Adventure', 'Science Fiction']","['alien', 'found footage']",13000000,45300000,17.37,5.70,290,89,2014,en,['United States of America'],"['Walt Disney Studios Motion Pictures', 'Panay Films']","['Teo Halm', 'Astro', 'Resse Hartwig', 'Ella Wahlestedt', 'Jason Gray-Stanford', 'Algee Smith', 'Cassius Willis', 'Sonya Leslie', ""Kerry O'Malley"", 'Virginia Louise Smith']",['Dave Green']
4013,238615,Self/less,"['Science Fiction', 'Mystery', 'Thriller']","['lie', 'immortality', 'terminal illness', 'laboratory', 'cancer', 'doctor', 'body-swap', 'death', 'rich', 'false memory', 'mind transfer']",26000000,30523226,66.10,6.30,1091,116,2015,en,['United States of America'],"['Endgame Entertainment', 'Ram Bergman Productions']","['Ryan Reynolds', 'Ben Kingsley', 'Natalie Martinez', 'Matthew Goode', 'Michelle Dockery', 'Melora Hardin', 'Victor Garber', 'Sam Page', 'Derek Luke', 'Mariana Paola Vicente']",['Tarsem Singh']
4014,238636,The Purge: Anarchy,"['Horror', 'Thriller']","['bus', 'assault rifle', 'sniper', 'machete', 'dystopia', 'psychopath', 'sequel', 'revenge', 'murder', 'survival', 'motorcycle', 'violence', 'one day', 'masked man', 'apartment', 'death', 'survival horror']",9000000,108782847,82.98,6.60,1954,104,2014,en,"['France', 'United States of America']","['Universal Pictures', 'Why Not Productions', 'Platinum Dunes', 'Blumhouse Productions', '5150 Action']","['Frank Grillo', 'Carmen Ejogo', 'Zach Gilford', 'Kiele Sanchez', 'Zoë Borde', 'Justina Machado', 'John Beasley', 'Jack Conley', 'Noel Gugliemi', 'Castulo Guerra']",['James DeMonaco']
4015,239563,St. Vincent,['Comedy'],"['babysitter', 'friendship', 'neighbor', 'divorce', 'child of divorce']",13000000,54837234,43.79,7.10,763,102,2014,en,['United States of America'],"['The Weinstein Company', 'Crescendo Productions', 'Chernin Entertainment', 'Goldenlight Films']","['Bill Murray', 'Melissa McCarthy', 'Naomi Watts', 'Jaeden Lieberher', ""Chris O'Dowd"", 'Terrence Howard', 'Kimberly Quinn', 'Lenny Venito', 'Nate Corddry', 'Dario Barosso']",['Theodore Melfi']
4016,239566,Get on Up,"['Drama', 'Music']",['biography'],0,31911598,13.06,6.40,158,139,2014,en,['United States of America'],"['Universal Studios', 'Imagine Films Entertainment', 'Jagged Films']","['Chadwick Boseman', 'Nelsan Ellis', 'Dan Aykroyd', 'Viola Davis', 'Lennie James', 'Fred Melamed', 'Jill Scott', 'Octavia Spencer', 'Nick Eversman', 'Tika Sumpter']",['Tate Taylor']
4017,239573,Unfinished Business,['Comedy'],['europe'],35000000,14431253,16.83,5.00,320,91,2015,en,['United States of America'],"['Studio Babelsberg', 'Regency Enterprises', 'Escape Artists', 'New Regency Pictures']","['Vince Vaughn', 'Dave Franco', 'James Marsden', 'June Diane Raphael', 'Sienna Miller', 'Nick Frost', 'Tom Wilkinson', 'Ella Anderson', 'Anastasia Sanidopoulos Mousis', 'Susan Garibotto']",['Ken Scott']
4018,239678,This Is Where I Leave You,"['Drama', 'Comedy']","['based on novel', 'funeral', 'dysfunctional family', 'death of father', 'man child', 'family', 'mourning', 'grieving']",19800000,41296320,20.31,6.50,505,103,2014,en,['United States of America'],"['Spring Creek Productions', '21 Laps Entertainment', 'Warner Bros.']","['Jason Bateman', 'Tina Fey', 'Adam Driver', 'Rose Byrne', 'Corey Stoll', 'Kathryn Hahn', 'Connie Britton', 'Timothy Olyphant', 'Abigail Spencer', 'Dax Shepard']",['Shawn Levy']
4019,240832,Lucy,"['Action', 'Science Fiction']","['artificial intelligence', 'telepathy', 'intelligence', 'drug mule', 'telekinesis', 'futuristic', 'drug', 'superpower', 'imax', 'surgery', 'human brain']",40000000,126546825,115.24,6.30,5878,89,2014,en,"['France', 'United States of America']","['Universal Pictures', 'TF1 Films Production', 'Canal+', 'EuropaCorp', 'Ciné+']","['Scarlett Johansson', 'Morgan Freeman', 'Choi Min-sik', 'Amr Waked', 'Julian Rhind-Tutt', 'Pilou Asbæk', 'Analeigh Tipton', 'Nicolas Phongpheth', 'Jan Oliver Schroeder', 'Luca Angeletti']",['Luc Besson']
4020,241239,A Most Violent Year,"['Crime', 'Drama', 'Thriller']","['corruption', 'capitalism', 'winter', 'american dream', 'immigrant', 'business ethics', 'truck', 'oil', 'lawyer', 'new york city', 'loan shark', 'tunnel', '1980s']",20000000,12007070,37.63,6.50,546,125,2014,en,"['United Arab Emirates', 'United States of America']","['Participant Media', 'Imagenation Abu Dhabi FZ', 'FilmNation Entertainment', 'Before the Door Pictures', 'Washington Square Films', 'A24', 'Old Bull Pictures']","['Oscar Isaac', 'Jessica Chastain', 'Albert Brooks', 'Elyes Gabel', 'David Oyelowo', 'Alessandro Nivola', 'Catalina Sandino Moreno', 'Peter Gerety', 'Ashley Williams', 'John Procaccino']",['J.C. Chandor']
4021,241251,The Boy Next Door,['Thriller'],"['male nudity', 'female nudity', 'sex', 'adultery', 'infidelity', 'obsession', 'blackmail', 'villain', 'hidden camera', 'blind date', 'death of a friend', 'insanity', 'high school', 'stalker', 'sociopath', 'unrequited love', 'neighbor', 'unfaithfulness', 'los angeles', 'principal', 'car accident', 'violence', 'sex scene', 'extramarital affair', 'tied up', 'car explosion', 'high school teacher', 'fatal attraction', 'mother son relationship', 'older woman younger man relationship', 'loss of friend', 'woman in jeopardy', 'crying woman', 'damsel in distress', 'erotic thriller']",4000000,52425855,24.16,4.10,1022,91,2015,en,['United States of America'],"['Universal Pictures', 'Nuyorican Productions', 'Blumhouse Productions', 'Smart Entertainment']","['Jennifer Lopez', 'Ryan Guzman', 'Ian Nelson', 'John Corbett', 'Kristin Chenoweth', 'Hill Harper', 'Lexi Atkins', 'François Chau', 'Bailey Chase', 'Raquel Gardner']",['Rob Cohen']
4022,241254,The Prince,"['Thriller', 'Action']","['mobster', 'justice', 'retired', 'missing', 'missing daughter']",18000000,266586800,21.64,4.60,218,93,2014,en,['United States of America'],"['Grindstone Entertainment Group', 'Emmett/Furla Films', 'Oasis Films', 'Aperture Entertainment']","['Bruce Willis', 'Jason Patric', 'John Cusack', 'Jessica Lowndes', 'Gia Mantegna', 'Rain', '50 Cent', 'Don Harvey', 'Jesse Pruett', 'Didi Costine']",['Brian A Miller']
4023,241257,Regression,"['Horror', 'Mystery', 'Thriller']","['investigation', 'memory loss']",0,17671101,27.22,5.30,585,106,2015,en,"['Canada', 'Spain']","['The Weinstein Company', 'Himenóptero', 'First Generation Films', 'Mod Producciones', 'FilmNation Entertainment', 'Telefónica Studios']","['Ethan Hawke', 'Emma Watson', 'David Thewlis', 'Lothaire Bluteau', 'Dale Dickey', 'David Dencik', 'Devon Bostick', 'Aaron Ashmore', 'Peter MacNeill', 'Adam Butcher']",['Alejandro Amenábar']
4024,241259,Alice Through the Looking Glass,['Fantasy'],"['based on novel', 'clock', 'queen', 'sequel', 'alice in wonderland', 'dark fantasy', '3d']",170000000,299370084,56.27,6.50,1725,113,2016,en,"['United Kingdom', 'United States of America']","['Walt Disney Pictures', 'Team Todd', 'Tim Burton Productions', 'Roth Films', 'Legend3D']","['Johnny Depp', 'Mia Wasikowska', 'Anne Hathaway', 'Helena Bonham Carter', 'Alan Rickman', 'Michael Sheen', 'Sacha Baron Cohen', 'Andrew Scott', 'Toby Jones', 'Rhys Ifans']",['James Bobin']
4025,241554,Run All Night,"['Action', 'Crime', 'Drama', 'Mystery', 'Thriller']","['hitman', 'revenge', 'murder', 'on the run', 'mobster']",50000000,71561644,74.65,6.30,1148,114,2015,en,['United States of America'],"['Vertigo Entertainment', 'Energy Entertainment', 'RatPac-Dune Entertainment']","['Liam Neeson', 'Ed Harris', 'Joel Kinnaman', 'Boyd Holbrook', 'Bruce McGill', 'Génesis Rodríguez', ""Vincent D'Onofrio"", 'Lois Smith', 'Common', 'Beau Knapp']",['Jaume Collet-Serra']
4026,241766,Lords of London,"['Crime', 'Mystery', 'Thriller']","['wife husband relationship', 'gangster', 'mysterious killer']",3440000,0,1.91,3.60,6,90,2014,en,['United Kingdom'],[],"['Glen Murphy', 'Ray Winstone', 'Giovanni Capalbo', 'Serena Iansiti', 'Christopher Hatherhall', 'Joe Egan']",['Antonio Simoncini']
4027,241771,Beyond the Lights,"['Romance', 'Drama']","['talent', 'success', 'musician', 'woman director']",7000000,14618727,8.08,7.00,139,116,2014,en,['United States of America'],"['Relativity Media', 'Homegrown Pictures', 'Black Entertainment Television (BET)', 'Relativity Sports', 'Undisputed Cinema']","['Gugu Mbatha-Raw', 'Nate Parker', 'Minnie Driver', 'Machine Gun Kelly', 'Danny Glover', 'Aml Ameen', 'Benito Martinez', 'Aisha Hinds', 'India Jean-Jacques', 'Darryl Stephens']",['Gina Prince-Bythewood']
